evaspot_name,japanese_name,evaspot_kind_name,diskinds,evaspot_capacity,cities_name,cities_subdiv,cities_subarea_name,shelter_status_name,longitude,latitude,内水氾濫,土石流,地震,大規模な火事,崖崩れ・地滑り,津波,洪水,高潮
宮崎中学校,みやざきちゅうがっこう,指定避難所,[],,越前町,丹生郡越前町樫津20-20,宮崎地区,未開設,136.087596,35.936964,0,0,0,0,0,0,0,0
宮崎総合運動場,みやざきそうごううんどうじょう,指定緊急避難場所,"[{'code': '5', 'name': '地震'}]",,越前町,丹生郡越前町樫津82-1,宮崎地区,未開設,136.08536,35.939142,0,0,1,0,0,0,0,0
芸能伝承センター,げいのうでんしょうせんたー,指定緊急避難場所,"[{'code': '3', 'name': '土石流'}]",,越前町,丹生郡越前町気比庄46-11,朝日地区,未開設,136.138671,35.978341,0,1,0,0,0,0,0,0
朝日中学校,あさひちゅうがっこう,指定避難所,[],,越前町,丹生郡越前町気比庄51-5-1,朝日地区,未開設,136.132798,35.979624,0,0,0,0,0,0,0,0
新庄ふれあい会館,しんじょうふれあいかいかん,指定緊急避難場所,"[{'code': '3', 'name': '土石流'}]",,越前町,丹生郡越前町気比庄52-7,朝日地区,未開設,136.131588,35.978214,0,1,0,0,0,0,0,0
朝日中学校陽光館（朝日体育館）,あさひちゅうがっこうようこうかん（あさひたいいくかん）,指定避難所,[],,越前町,丹生郡越前町気比庄57-57,朝日地区,未開設,136.131144,35.98005,0,0,0,0,0,0,0,0
江波コミュニティセンター,えなみこみゅにてぃせんたー,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}]",,越前町,丹生郡越前町江波６３－５２,宮崎地区,未開設,136.070941,35.941969,0,1,1,0,0,0,1,0
宮崎中央保育所,みやざきちゅうおうほいくしょ,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}]",,越前町,丹生郡越前町江波６７－１４,宮崎地区,未開設,136.07481,35.944063,0,1,1,0,0,0,1,0
宮崎小学校,みやざきしょうがっこう,指定避難所,[],,越前町,丹生郡越前町江波122-1,宮崎地区,未開設,136.075097,35.939805,0,0,0,0,0,0,0,0
宮崎コミュニティセンター,みやざきこみゅにてぃせんたー,指定避難所,[],,越前町,丹生郡越前町江波50-80-1,宮崎地区,未開設,136.073769,35.942424,0,0,0,0,0,0,0,0
西三区集落センター,にしさんくしゅうらくせんたー,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}]",,越前町,丹生郡越前町熊谷３５－３６,宮崎地区,未開設,136.045362,35.925268,0,1,0,0,0,0,1,0
熊谷ふれあい会館,くまだにふれあいかいかん,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}]",,越前町,丹生郡越前町熊谷15-1,宮崎地区,未開設,136.042135,35.924194,0,0,0,0,0,0,1,0
加茂神社（玉川）,かもじんじゃ（たまがわ）,指定緊急避難場所,"[{'code': '6', 'name': '津波'}]",,越前町,丹生郡越前町玉川３６－１３,越前地区,未開設,135.970841,35.969808,0,0,0,0,0,1,0,0
玉川地区集会施設,たまがわちくしゅうかいしせつ,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}]",,越前町,丹生郡越前町玉川４４－２７－１,越前地区,未開設,135.97012,35.970102,0,1,1,0,0,1,1,1
田中生活改善センター,たなかせいかつかいぜんせんたー,指定緊急避難場所,"[{'code': '3', 'name': '土石流'}]",,越前町,丹生郡越前町田中10-2-1,朝日地区,未開設,136.144234,35.984839,0,1,0,0,0,0,0,0
白浜高台,しらはまたかだい,指定緊急避難場所,"[{'code': '6', 'name': '津波'}]",,越前町,丹生郡越前町白浜,越前地区,未開設,135.998931,35.901238,0,0,0,0,0,1,0,0
笈松集落センター,おいまつしゅうらくせんたー,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}]",,越前町,丹生郡越前町笈松２４－３７,織田地区,未開設,136.04224,35.981661,0,0,0,0,0,0,1,0
米ノ高台,べいのたかだい,指定緊急避難場所,"[{'code': '6', 'name': '津波'}]",,越前町,丹生郡越前町米ノ,越前地区,未開設,135.996045,35.888014,0,0,0,0,0,1,0,0
城崎南保育所（健康交流ホール）,しろさきみなみほいくしょ,指定避難所,[],,越前町,丹生郡越前町米ノ46-6,越前地区,未開設,135.996414,35.891445,0,0,0,0,0,0,0,0
日吉神社（米ノ）,ひよしじんじゃ（べいの）,指定緊急避難場所,"[{'code': '6', 'name': '津波'}]",,越前町,丹生郡越前町米ノ５１－１9,越前地区,未開設,135.99853,35.890035,0,0,0,0,0,1,0,0
米ノ地区集会施設,こめのちくしゅうかいしせつ,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}]",,越前町,丹生郡越前町米ノ５２－４9,越前地区,未開設,135.996176,35.887331,0,1,1,0,0,0,1,1
萩野生活改善センター,はぎのせいかつかいぜんせんたー,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}]",,越前町,丹生郡越前町細野７３－３,織田地区,未開設,136.063128,35.976068,0,1,0,0,0,0,1,0
細野集落センター,ほそのしゅうらくせんたー,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}]",,越前町,丹生郡越前町細野４７－４８,織田地区,未開設,136.067915,35.980191,0,1,0,0,0,0,1,0
脇谷ふれあい会館,わきだにふれあいかいかん,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}]",,越前町,丹生郡越前町細野７５－７８,織田地区,未開設,136.065247,35.971698,0,1,0,0,0,0,1,0
萩野小学校,はぎのしょうがっこう,指定避難所,[],,越前町,丹生郡越前町細野73-23,織田地区,未開設,136.062041,35.97805,0,0,0,0,0,0,0,0
鎌坂区集落センター,かまさかくしゅうらくせんたー,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}]",,越前町,丹生郡越前町織田６３－１,織田地区,未開設,136.055906,35.958468,0,1,0,0,0,0,1,0
東区コミュニティセンター,ひがしくこみゅにてぃせんたー,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}]",,越前町,丹生郡越前町織田７７－３,織田地区,未開設,136.063275,35.953515,0,0,0,0,0,0,1,0
杉の花公民館,すぎのはなこうみんかん,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}]",,越前町,丹生郡越前町織田１５３－１,織田地区,未開設,136.054078,35.959429,0,1,0,0,0,0,1,0
高橋区集落センター,たかはしくしゅうらくせんたー,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}]",,越前町,丹生郡越前町織田４０－３６,織田地区,未開設,136.057854,35.95968,0,1,0,0,0,0,1,0
北区集落センター,きたくしゅうらくせんたー,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}]",,越前町,丹生郡越前町織田３３－８－２,織田地区,未開設,136.059164,35.96181,0,1,0,0,0,0,1,0
寺家区ふれあい会館,じけくふれあいかいかん,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}]",,越前町,丹生郡越前町織田１１４－１－２,織田地区,未開設,136.054173,35.95629,0,1,0,0,0,0,1,0
市場集落センター,いちばしゅうらくせんたー,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}]",,越前町,丹生郡越前町織田１０１－１２－２,織田地区,未開設,136.051555,35.960182,0,1,0,0,0,0,1,0
堤区集落センター,つつみくしゅうらくせんたー,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}]",,越前町,丹生郡越前町織田１０４－８３－１,織田地区,未開設,136.049156,35.959235,0,1,0,0,0,0,1,0
織田農村環境改善センター,おたのうそんかんきょうかいぜんせんたー,指定避難所,[],,越前町,丹生郡越前町織田109-57,織田地区,未開設,136.048393,35.956844,0,0,0,0,0,0,0,0
織田コミュニティセンター,おたこみゅにてぃせんたー,指定避難所,[],,越前町,丹生郡越前町織田36-1,織田地区,未開設,136.056059,35.961069,0,0,0,0,0,0,0,0
辻区集落センター,つじくしゅうらくせんたー,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}]",,越前町,丹生郡越前町織田３9－３７,織田地区,未開設,136.056236,35.959538,0,1,0,0,0,0,1,0
上野区集落センター,うえのくしゅうらくせんたー,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}]",,越前町,丹生郡越前町織田9１－４２,織田地区,未開設,136.056785,35.953491,0,1,0,0,0,0,1,0
馬場集落センター,ばんばしゅうらくせんたー,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}]",,越前町,丹生郡越前町織田9７－３9,織田地区,未開設,136.057521,35.956414,0,1,0,0,0,0,1,0
八田新保・舟場集落センター,はったしんぼ・ふなばしゅうらくせんたー,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}]",,越前町,丹生郡越前町舟場３－１５－１,宮崎地区,未開設,136.099571,35.928968,0,1,0,0,0,0,1,0
城崎小学校グラウンド,しろさきしょうがっこうぐらうんど,指定緊急避難場所,"[{'code': '6', 'name': '津波'}]",,越前町,丹生郡越前町茂原４－８－１,越前地区,未開設,135.998342,35.913239,0,0,0,0,0,1,0,0
医王神社（茂原）,]いおうじんじゃ（もばら）,指定緊急避難場所,"[{'code': '6', 'name': '津波'}]",,越前町,丹生郡越前町茂原５－３７－１,越前地区,未開設,135.997462,35.910041,0,0,0,0,0,1,0,0
茂原地区集会施設,もはらちくしゅうかいしせつ,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '4', 'name': '高潮'}, {'code': '6', 'name': '津波'}]",,越前町,丹生郡越前町茂原１２－１１－１,越前地区,未開設,135.997728,35.905829,0,0,0,0,0,1,1,1
越前小学校,えちぜんしょうがっこう,指定避難所,[],,越前町,丹生郡越前町茂原4-8-1,越前地区,未開設,135.99883,35.912503,0,0,0,0,0,0,0,0
薬師寺（茂原）,やくしじ（もばら）,指定緊急避難場所,"[{'code': '6', 'name': '津波'}]",,越前町,丹生郡越前町茂原9－２０,越前地区,未開設,135.99787,35.90912,0,0,0,0,0,1,0,0
越前町常磐就業改善センター,えちぜんちょうじょうばんしゅうぎょうかいぜんせんたー,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}]",,越前町,丹生郡越前町茱原32-18,朝日地区,未開設,136.097576,35.963844,0,1,0,0,0,0,1,0
萩野の里公民館,はぎののさとこうみんかん,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}]",,越前町,丹生郡越前町萩野１３６,織田地区,未開設,136.061443,35.971542,0,0,0,0,0,0,1,0
水仙の館,すいせんのやかた,指定緊急避難場所,"[{'code': '6', 'name': '津波'}]",,越前町,丹生郡越前町血ヶ平２８－６－１,越前地区,未開設,135.961108,35.980596,0,0,0,0,0,1,0,0
血ヶ平地区集会施設,ちがだいらちくしゅうかいしせつ,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '4', 'name': '高潮'}]",,越前町,丹生郡越前町血ヶ平１０８－１１－２,越前地区,未開設,135.97686,35.97756,0,0,0,0,0,0,1,1
西ケ丘ふれあい会館,にしがおかふれあいかいかん,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}]",,越前町,丹生郡越前町西ケ丘７,織田地区,未開設,136.063864,35.971538,0,1,0,0,0,0,1,0
越前町立図書館,えちぜんちょうりつとしょかん,指定避難所,[],,越前町,丹生郡越前町西田中2-210,朝日地区,未開設,136.136778,35.976872,0,0,0,0,0,0,0,0
西田中区民会館,にしたなかくみんかいかん,指定緊急避難場所,"[{'code': '3', 'name': '土石流'}]",,越前町,丹生郡越前町西田中8-27-1,朝日地区,未開設,136.129487,35.976848,0,1,0,0,0,0,0,0
赤井谷集落センター,あかいだにしゅうらくせんたー,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}]",,越前町,丹生郡越前町赤井谷２５－８,織田地区,未開設,136.051834,35.972307,0,0,0,0,0,0,1,0
越前コミュニティセンター,えちぜんこみゅにてぃせんたー,指定避難所,[],,越前町,丹生郡越前町道口1-24-1,越前地区,未開設,135.99623,35.936144,0,0,0,0,0,0,0,0
道口地区集会施設,みちくちちくしゅうかいしせつ,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}]",,越前町,丹生郡越前町道口9－３４－８,越前地区,未開設,135.998046,35.932324,0,1,0,0,0,0,1,1
朝日農村環境改善サブセンター,あさひのうそんかんきょうかいぜんせぶせんたー,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}]",,越前町,丹生郡越前町野末12-61,朝日地区,未開設,136.107561,35.990377,0,1,0,0,0,0,1,0
金谷すみよし会館,かなやすみよしかいかん,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}]",,越前町,丹生郡越前町金谷15-56-1,朝日地区,未開設,136.112288,35.965544,0,1,0,0,0,0,1,0
宇須尾集落センター,うすおしゅうらくせんたー,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}]",,越前町,丹生郡越前町陶の谷７３－３４,宮崎地区,未開設,136.122701,35.935928,0,1,0,0,0,0,1,0
青野区生活改善センター,あおのくせいかつかいぜんせんたー,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}]",,越前町,丹生郡越前町青野15-3,朝日地区,未開設,136.109039,35.963267,0,1,0,0,0,0,1,0
旧常磐小学校,きゅうときわしょうがっこう,指定避難所,[],,越前町,丹生郡越前町青野20-9,朝日地区,未開設,136.113306,35.962207,0,0,0,0,0,0,0,0
頭谷公民館,かしらだにこうみんかん,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}]",,越前町,丹生郡越前町頭谷15-5,朝日地区,未開設,136.102636,35.956225,0,0,0,0,0,0,1,0
高佐地区集会施設,たかさちくしゅうかいしせつ,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}]",,越前町,丹生郡越前町高佐３２－１３－１,越前地区,未開設,135.99624,35.8973,0,1,1,0,0,0,1,1
高佐多目的運動場,たかさたもくてきうんどうじょう,指定緊急避難場所,"[{'code': '5', 'name': '地震'}]",,越前町,丹生郡越前町高佐32-13-1,越前地区,未開設,135.995532,35.897632,0,0,1,0,0,0,0,0
発願寺（高佐）,ほつがんでら（こうたすく）,指定緊急避難場所,"[{'code': '6', 'name': '津波'}]",,越前町,丹生郡越前町高佐３５－9,越前地区,未開設,135.996261,35.895076,0,0,0,0,0,1,0,0
白浜地区集会施設,しらはまちくしゅうかいしせつ,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}]",,越前町,丹生郡越前町高佐9－１,越前地区,未開設,135.997596,35.901528,0,1,1,0,0,0,1,0
越前陶芸村文化交流会館,えちぜんとうげいむらぶんかこうりゅうかいかん,指定避難所,[],993,越前町,越前町小曽原7-8,宮崎地区,未開設,136.0596444,35.93296111,0,0,0,0,0,0,0,0
